content_traduzido,sentiment,sentiment_polarity
produtos bons a entrega tem sido rapida no entanto o reembolso e o valor dos fretes ainda sao uma dor de cabeca alem disso ao comprar aparece entrega padrao sem informar qual a transportadora os fretes estao absurdos as vezes sendo com valor acima do valor do produto estou pensando se continuarei comprando na plataforma pois virou comum alguns vendedores enviarem produtos errados e exigirem a devolucao do produto antes de dar o reembolso isso e ultrajante,anger,negative
demora muito a chegar meus produtos ate quando faco compra nacional demora quase um mes ou mais que isso tem pessoas que conheco que nao demora assim esse app ele seleciona pessoas pra chegar as entregas mais rapidas e outras nao infelizmente pessimo app em questao de entrega e atraso das entregas e entregar o produto em maos erradas,anger,negative
pessimo no quisito seguranca alguem usou os dados do meu cartao cadastrado na shopee para tentar fazer uma compra so nao foi aprovada porque o limite foi insuficiente grande falha na seguranca dos dados da shopee amem da falha na seguranca nao consigo adicionar fotos de um produto para solicitar reembolso pedi duas unidades de um produto me enviaram apenas uma grande falta de respeito,anger,negative
gostei muito carrega rapidamente parecia ser muito pesado na ilustracao mas nao e atende tres modelos de celular indico podem adquirir nao se arrependera,happiness,positive
ate o momento tem sido uma experiencia positiva gostei de tudo o que comprei os itens com problemas consegui devolver e fui reembolsada gente agora se voce faz a compra com o pagamento por pix e cancela a devolucao e quase que imediata tem muitos cupons promocionais muito legal acho legal que se o vendedor nao enviar no prazo automaticamente o pedido e cancelado e e feita a devolucao do valor pago,happiness,positive
o aplicativo ate que e bom porem quase todas as compras que fiz nele vieram com problema muitas das vezes nao condiz com o anuncio ja estou desistindo do aplicativo ter de passar toda vez pelo mesmo problema ter de devolver a compra por algum motivo ou com algum problema ou defeito muitas das vezes de ter a paciencia com o vendedor que por sua vez parece que nao estar nem ai,anger,negative
muito bom muitas variedades de produtos recebo sempre o que compro so nao gostei de um caso que o produto veio errado e pra devolver tive que ficar rifando o valor do reembolso ate a shopee resolver entrar na conversa mas deu tudo certo,sadness,positive
boa parte do app funciona bem e e facil de navegar os unicos problemas sao a busca nao encontra nada nao da nenhuma mensagem de nao encontrado e mostra uma lista aleatoria de produtos e ha uma opcao a partir de moedas ou premio di dia nao me lembro qual ao acessar o jogo de bolhas da pagina nao encontrada e por ultimo as vezes os jogos de bolha fica extremamente lento e sou obrigado a fechar o app e reiniciar novamente,sadness,positive
o app e muito bom e alem de facilitar bastante o processo de compra passa seguranca ao cliente so precisa melhorar a questao do desempenho as vezes trava a pessoa nao consegue clicar precisa esperar alguns segundos ou as vezes ate fechar e abrir novamente o app mas confio nos desenvolvedores que isso sera resolvido em breve afinal o povo quer lucrar k abc,sadness,positive
tem muita variedade de produtos mas o app ta simplesmente horrivel demora uma eternidade pra carregar fotos e avaliacoes tem bugs demora pra abrir um anuncio de produto ta muito lento,disgust,negative
compro faz anos valores dos produtos sao bem em conta a unica reclamacao que tenho a fazer e que as mercadorias levam muito tempo pra chegarem ao destino passando por varios centros logisticos minha sugestao seria que as mercadorias pudessem ser entregues de maneira mais rapida tipo um padrao super rapido nem que cobrassem uma pequena taxa por isso,sadness,positive
comecei a comprar da shopee e estou adorando no inicio fui experimentando para ver se valia a pena e realmente compensa sao corretos responsaveis sempre recebo ate antes do prazo e os precos sao otimos o app funciona normalmente e de facil acessibilidade todos podem comprar dentro das regras do mesmo a garantia na compra tambem e verdadeira nota,happiness,positive
meu primeiro pedido chegou bem antes do previsto otima qualidade otimo preco parabens estou indicando pra toda familia polegar para cima polegar para cima polegar para cima polegar para cima polegar para cima seria melhor se os vendedores praticassem so um valor na maioria dos produtos existem dois valores o que induz a uma compra errada e uma propaganda enganosa mas compro muito e ha bastante tempo neste app e acabei aprendendo mas as vezes me aborrece qdo me deparo com dois valores,sadness,positive
muito bom os produtos com boa qualidade e bem embalado com precos que varia do produto mais que cabe no bolso de cada um sai muito mais em conta comprar pela shoppe e as entregas sempre chega dentro do prazo as vezes ate antes do prazo eu indico a todos que baixa o app e comece logo suas compras carrinho de compras sacolas de compras e aproveite bastante boa sorte rosto com olho piscando,happiness,positive
viciada no app nao me arrependo de ter instalado a variedade e enorme uma dica leiam com atencao as descricoes dos produtos sempre olhos os detalhes fotos e videos e minhas compras sempre chegam antes so prazo determinado,happiness,positive
uma sugestao a shopee poderia ter a funcao de nota fiscal eletronica igual um certo concorrente esta faltando essa seguranca que o lhes permitiria uma compra mais segura em certos produtos em muitas compras que fiz faltou essa funcao o que talvez muitos deixariam de comprar por medo e inseguranca sobre certos produtos alguns vendedores enviam nota fiscal e outros nao e os que enviam colam com durex que fica impossivel tirar sem danifica lo,sadness,positive
posso resumir em poucas palavras o que e a shopee shopee displicente muito burocraticos nao entregam o pedido e quando entrega demora orrores e reembolso esqueci nem pensar e caso vc queira vender alguma coisa n tem uma plataforma so para vendedores e caso vc queira excluir a conta de venda tambem exclui a de usuario comprador ridiculo n e como magazini luiza que tem uns apps pra cada coisa,anger,negative
shopee ja foi melhor nao consigo mais frete gratis por mais perto que seja do meu endereco simplesmente decidiram que o cupom de frete gratis so e valido para aqueles ate reais so que sempre deixam mais caro pra voce ter que pagar uma parte do frete de qualquer maneira pra ter a ilusao de que o cupom esta servindo pra alguma coisa mas nao esta melhora isso shopee quero frete gratis,anger,negative
o app em si e bom mas a logistica e horrivel toda vez que compro algo nao consigo rastrear porque eles nao informam qual transportadora esta trazendo o pacote o rastreio pelo app e atrasado e se ocorre uma demora nao temos com quem reclamar pois o chat tambem nao resolve nada na maioria das vezes as transportadoras parceiras nem vem ao meu endereco e colocam como destinatario nao encontrado ai fico na urgencia do pacote e ele e devolvido sem ao menos terem vindo aqui,anger,negative
excelente ja fiz varias compras entrega sempre dentro do prazo excelente suporte transparencia costumo sempre olhar os comentarios das pessoas que ja compraram algum produto para ver a qualidade pois nao podemos confiar sempre na propaganda dos vendedores a verda esta nos comentarios recomendo muito o app o unico problema e a taxacao desse governo maldito os impostos chegam a ser mais caros do que os produtos enfim facamos o l polegar para cima pele morena clara polegar para cima pele morena clara,sadness,positive
os precos sao bons porem a questao do reembolso e demorado e complicado porem acabo usando muito o app pq e muito pratico cuidado com golpes no app meu esposo comprou um item dai a loja cancelou e entrou em contato com ele pelo whatsapp pedindo p fazer o pagamento novamente via pix enfim ele perdeu o pix e o produto,fear,negative
era o aplicativo do sonhos otimos produtos precos e entrega super rapida hj e a plataforma dos pesadelos de muitos em media dias ou maks pra receber um produto nacional pq internacional eu paguei pra mercadoria viajar pelo pais ja vai fazer meses da data da compra e ainda nao chegou e ainda usam a justificativa de alta demanda o criador da plataforma com certeza nao o criou esperando vender pouco entao num cola mais essa desculpinha decepcao shopee,anger,negative
adoro o app melhorou muito mas ha a falta de comprometimento na grande maioria dos vendedores o shopee deveria ter alguma cobranca aos vendedores com relacao as respostas de duvidas do chat alguns vendedores nao respondem nunca e vejo que uma boa parte das reclamacoes e do descaso dos vendedores que demoram ou nunca respondem ainda podem melhorar tbm com relacao ao servico de entregas ja sofri x com entrega nao realizada e estando como entregue,sadness,positive
no inicio fiquei preocupada em comprar os produtos depois que passei a confiar no site aplicativo eu tinha que ir fazer a retirada nos correios tenho problemas com a ansiedade e nao suporto filas e la e gigantesca mas agora com os entregadores contratados pela shopee fazendo esse trabalho toda semana estou comprando o que preciso gosto muito e nao compro em outros sites ja e direto com a shopee rosto levemente sorridente raramente acontece um contra tempo pra mim e o melhor tudo que preciso encontro la,happiness,positive
otimo aplicativo realmente e de confianca e permitindo um reembolso de forma segura serio ja faz um bom tempo que uso e nunca tive problemas principalmente porque depois da compra o dinheiro fica no sistema da shopee ate que eu receba minha encomenda isso demonstrou ser de muita confianca so um detalhe sobre o app que atrapalha na hora de escolher alguma coisa as vezes com frequencia o app fica muito mal otimizado atrapalhando a visualizacao dos anuncios ou de selecionar algum deles,happiness,positive
